Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
MK,Macro Indicators,210,Sweden,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,5908.67195,XAM,Data from UNSD AMA
MK,Macro Indicators,211,Switzerland,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,668851.2962,XAM,Data from UNSD AMA
MK,Macro Indicators,211,Switzerland,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,4364.997068,XAM,Data from UNSD AMA
MK,Macro Indicators,212,Syrian Arab Republic,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,22163.07512,XAM,Data from UNSD AMA
MK,Macro Indicators,212,Syrian Arab Republic,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,4554.239581,XAM,Data from UNSD AMA
MK,Macro Indicators,208,Tajikistan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6951.679338,XAM,Data from UNSD AMA
MK,Macro Indicators,208,Tajikistan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1436.8258,XAM,Data from UNSD AMA
MK,Macro Indicators,216,Thailand,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,407026.3195,XAM,Data from UNSD AMA
MK,Macro Indicators,216,Thailand,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,33981.55524,XAM,Data from UNSD AMA
MK,Macro Indicators,154,The former Yugoslav Republic of Macedonia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,10745.78259,XAM,Data from UNSD AMA
MK,Macro Indicators,154,The former Yugoslav Republic of Macedonia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,979.101221,XAM,Data from UNSD AMA
MK,Macro Indicators,176,Timor-Leste,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,2696.745446,XAM,Data from UNSD AMA
MK,Macro Indicators,176,Timor-Leste,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,188.919575,XAM,Data from UNSD AMA
MK,Macro Indicators,217,Togo,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,4449.262345,XAM,Data from UNSD AMA
MK,Macro Indicators,217,Togo,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1113.016738,XAM,Data from UNSD AMA
MK,Macro Indicators,219,Tonga,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,401.460313,XAM,Data from UNSD AMA
MK,Macro Indicators,219,Tonga,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,69.099015,XAM,Data from UNSD AMA
MK,Macro Indicators,220,Trinidad and Tobago,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,24086.17656,XAM,Data from UNSD AMA
MK,Macro Indicators,220,Trinidad and Tobago,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,88.790466,XAM,Data from UNSD AMA
MK,Macro Indicators,222,Tunisia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,41703.5614,XAM,Data from UNSD AMA
MK,Macro Indicators,222,Tunisia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3812.873792,XAM,Data from UNSD AMA
MK,Macro Indicators,223,Turkey,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,863711.7105,XAM,Data from UNSD AMA
MK,Macro Indicators,223,Turkey,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,53409.74203,XAM,Data from UNSD AMA
MK,Macro Indicators,213,Turkmenistan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,36179.88571,XAM,Data from UNSD AMA
MK,Macro Indicators,213,Turkmenistan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,4741.644171,XAM,Data from UNSD AMA
MK,Macro Indicators,224,Turks and Caicos Islands,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,917.550492,XAM,Data from UNSD AMA
MK,Macro Indicators,224,Turks and Caicos Islands,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,5.050577,XAM,Data from UNSD AMA
MK,Macro Indicators,227,Tuvalu,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,34.230078,XAM,Data from UNSD AMA
MK,Macro Indicators,227,Tuvalu,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,8.50391,XAM,Data from UNSD AMA
MK,Macro Indicators,226,Uganda,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,25307.84247,XAM,Data from UNSD AMA
MK,Macro Indicators,226,Uganda,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,5942.281619,XAM,Data from UNSD AMA
MK,Macro Indicators,230,Ukraine,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,93270.35485,XAM,Data from UNSD AMA
MK,Macro Indicators,230,Ukraine,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,10848.63118,XAM,Data from UNSD AMA
MK,Macro Indicators,225,United Arab Emirates,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,348743.6276,XAM,Data from UNSD AMA
MK,Macro Indicators,225,United Arab Emirates,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2795.089142,XAM,Data from UNSD AMA
MK,Macro Indicators,229,United Kingdom,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,2647898.655,XAM,Data from UNSD AMA
MK,Macro Indicators,229,United Kingdom,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,14214.83946,XAM,Data from UNSD AMA
MK,Macro Indicators,215,United Republic of Tanzania,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,48860.26074,XAM,Data from UNSD AMA
MK,Macro Indicators,215,United Republic of Tanzania,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,14163.48555,XAM,Data from UNSD AMA
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,18624475,XAM,Data from UNSD AMA
MK,Macro Indicators,231,United States of America,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,177600,XAM,Data from UNSD AMA
MK,Macro Indicators,234,Uruguay,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,52419.71846,XAM,Data from UNSD AMA
MK,Macro Indicators,234,Uruguay,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3153.448612,XAM,Data from UNSD AMA
MK,Macro Indicators,235,Uzbekistan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,66528.17801,XAM,Data from UNSD AMA
MK,Macro Indicators,235,Uzbekistan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,11414.47588,XAM,Data from UNSD AMA
MK,Macro Indicators,155,Vanuatu,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,837.51979,XAM,Data from UNSD AMA
MK,Macro Indicators,155,Vanuatu,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,211.569686,XAM,Data from UNSD AMA
MK,Macro Indicators,236,Venezuela (Bolivarian Republic of),6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,291376.4373,XAM,Data from UNSD AMA
MK,Macro Indicators,236,Venezuela (Bolivarian Republic of),6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,15203.69493,XAM,Data from UNSD AMA
MK,Macro Indicators,237,Viet Nam,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,205276.1713,XAM,Data from UNSD AMA
MK,Macro Indicators,237,Viet Nam,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,33500.33572,XAM,Data from UNSD AMA
MK,Macro Indicators,249,Yemen,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,25374.08644,XAM,Data from UNSD AMA
MK,Macro Indicators,249,Yemen,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3852.43693,XAM,Data from UNSD AMA
MK,Macro Indicators,251,Zambia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,21063.06398,XAM,Data from UNSD AMA
MK,Macro Indicators,251,Zambia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1021.491867,XAM,Data from UNSD AMA
MK,Macro Indicators,181,Zimbabwe,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,16123.76365,XAM,Data from UNSD AMA
MK,Macro Indicators,181,Zimbabwe,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1601.988853,XAM,Data from UNSD AMA
